-5.00094999,1,1
-5.00089998,1,1
-5.00084997,1,1
-5.00079996,1,1
-5.00074995,1,1
-5.00069994,1,1
-5.00064993,1,1
-5.00059992,1,1
-5.00054991,1,1
-5.0004999,1,0
-5.00044989,1,0
-5.00039988,1,0
-5.00034987,1,0
-5.00029986,1,0
-5.00024985,1,0
-5.00019984,1,0
-5.00014983,1,0
-5.00009982,1,0
-5.00004981,1,0
-4.9999998,1,0
-4.99994979,1,0
-4.99989978,1,1
-4.99984977,1,1
-4.99979976,1,1
-4.99974975,1,1
-4.99969974,1,1
-4.99964973,1,1
-4.99959972,1,1
-4.99954971,1,1
-4.9994997,1,1
-4.99944969,1,1
-4.99939968,1,1
-4.99934967,1,1
-4.99929966,1,1
-4.99924965,1,1
-4.99919964,1,1
-4.99914963,1,1
-4.99909962,1,1
-4.99904961,1,1
-4.9989996,1,1
-4.99894959,1,1
-4.99889958,1,0
-4.99884957,1,0
-4.99879956,1,0
-4.99874955,1,0
-4.99869954,1,0
-4.99864953,1,0
-4.99859952,1,0
-4.99854951,1,0
-4.9984995,1,0
-4.99844949,1,0
-4.99839948,1,0
-4.99834947,1,0
-4.99829946,1,1
-4.99824945,1,1
-4.99819944,1,1
-4.99814943,1,1
-4.99809942,1,1
-4.99804941,1,1
-4.9979994,1,1
-4.99794939,1,1
-4.99789938,1,1
-4.99784937,1,1
-4.99779936,1,1
-4.99774935,1,1
-4.99769934,1,1
-4.99764933,1,1
-4.99759932,1,1
-4.99754931,1,1
-4.9974993,1,1
-4.99744929,1,1
-4.99739928,1,1
-4.99734927,1,1
-4.99729926,1,0
-4.99724925,1,0
-4.99719924,1,0
-4.99714923,1,0
-4.99709922,1,0
-4.99704921,1,0
-4.9969992,1,0
-4.99694919,1,0
-4.99689918,1,0
-4.99684917,1,0
-4.99679916,1,0
-4.99674915,1,1
-4.99669914,1,1
-4.99664913,1,1
-4.99659912,1,1
-4.99654911,1,1
-4.9964991,1,1
-4.99644909,1,1
-4.99639908,1,1
-4.99634907,1,1
-4.99629906,1,1
-4.99624905,1,1
-4.99619904,1,1
-4.99614903,1,1
-4.99609902,1,1
-4.99604901,1,1
-4.995999,1,1
-4.99594899,1,1
-4.99589898,1,1
-4.99584897,1,1
-4.99579896,1,1
-4.99574895,1,0
-4.99569894,1,0
-4.99564893,1,0
-4.99559892,1,0
-4.99554891,1,0
-4.9954989,1,0
-4.99544889,1,0
-4.99539888,1,0
-4.99534887,1,0
-4.99529886,1,0
-4.99524885,1,0
-4.99519884,1,0
-4.99514883,1,1
-4.99509882,1,1
-4.99504881,1,1
-4.9949988,1,1
-4.99494879,1,1
-4.99489878,1,1
-4.99484877,1,1
-4.99479876,1,1
-4.99474875,1,1
-4.99469874,1,1
-4.99464873,1,1
-4.99459872,1,1
-4.99454871,1,1
-4.9944987,1,1
-4.99444869,1,1
-4.99439868,1,1
-4.99434867,1,1
-4.99429866,1,1
-4.99424865,1,1
-4.99419864,1,0
-4.99414863,1,0
-4.99409862,1,0
-4.99404861,1,0
-4.9939986,1,0
-4.99394859,1,0
-4.99389858,1,0
-4.99384857,1,0
-4.99379856,1,0
-4.99374855,1,0
-4.99369854,1,0
-4.99364853,1,0
-4.99359852,1,1
-4.99354851,1,1
-4.9934985,1,1
-4.99344849,1,1
-4.99339848,1,1
-4.99334847,1,1
-4.99329846,1,1
-4.99324845,1,1
-4.99319844,1,1
-4.99314843,1,1
-4.99309842,1,1
-4.99304841,1,1
-4.9929984,1,1
-4.99294839,1,1
-4.99289838,1,1
-4.99284837,1,1
-4.99279836,1,1
-4.99274835,1,1
-4.99269834,1,1
-4.99264833,1,1
-4.99259832,1,0
-4.99254831,1,0
-4.9924983,1,0
-4.99244829,1,0
-4.99239828,1,0
-4.99234827,1,0
-4.99229826,1,0
-4.99224825,1,0
-4.99219824,1,0
-4.99214823,1,0
-4.99209822,1,0
-4.99204821,1,0
-4.9919982,1,1
-4.99194819,1,1
-4.99189818,1,1
-4.99184817,1,1
-4.99179816,1,1
-4.99174815,1,1
-4.99169814,1,1
-4.99164813,1,1
-4.99159812,1,1
-4.99154811,1,1
-4.9914981,1,1
-4.99144809,1,1
-4.99139808,1,1
-4.99134807,1,1
-4.99129806,1,1
-4.99124805,1,1
-4.99119804,1,1
-4.99114803,1,1
-4.99109802,1,1
-4.99104801,1,0
-4.990998,1,0
-4.99094799,1,0
-4.99089798,1,0
-4.99084797,1,0
-4.99079796,1,0
-4.99074795,1,0
-4.99069794,1,0
-4.99064793,1,0
-4.99059792,1,0
-4.99054791,1,0
-4.9904979,1,0
-4.99044789,1,1
-4.99039788,1,1
-4.99034787,1,1
-4.99029786,1,1
-4.99024785,1,1
-4.99019784,1,1
-4.99014783,1,1
-4.99009782,1,1
-4.99004781,1,1
-4.9899978,1,1
-4.98994779,1,1
-4.98989778,1,1
-4.98984777,1,1
-4.98979776,1,1
-4.98974775,1,1
-4.98969774,1,1
-4.98964773,1,1
-4.98959772,1,1
-4.98954771,1,1
-4.9894977,1,1
-4.98944769,1,0
-4.98939768,1,0
-4.98934767,1,0
-4.98929766,1,0
-4.98924765,1,0
-4.98919764,1,0
-4.98914763,1,0
-4.98909762,1,0
-4.98904761,1,0
-4.9889976,1,0
-4.98894759,1,0
-4.98889758,1,0
-4.98884757,1,1
-4.98879756,1,1
-4.98874755,1,1
-4.98869754,1,1
-4.98864753,1,1
-4.98859752,1,1
-4.98854751,1,1
-4.9884975,1,1
-4.98844749,1,1
-4.98839748,1,1
-4.98834747,1,1
-4.98829746,1,1
-4.98824745,1,1
-4.98819744,1,1
-4.98814743,1,1
-4.98809742,1,1
-4.98804741,1,1
-4.9879974,1,1
-4.98794739,1,1
-4.98789738,1,0
-4.98784737,1,0
-4.98779736,1,0
-4.98774735,1,0
-4.98769734,1,0
-4.98764733,1,0
-4.98759732,1,0
