-1.029925,0,1
-1.02992,0,1
-1.029915,0,1
-1.02991,0,1
-1.029905,0,1
-1.0299,0,1
-1.029895,0,1
-1.02989,0,1
-1.029885,0,1
-1.02988,0,1
-1.029875,0,1
-1.02987,0,1
-1.029865,0,1
-1.02986,0,1
-1.029855,0,1
-1.02985,0,1
-1.029845,0,1
-1.02984,0,1
-1.029835,0,1
-1.02983,0,1
-1.029825,0,1
-1.02982,0,1
-1.029815,0,1
-1.02981,0,1
-1.029805,0,1
-1.0298,0,1
-1.029795,0,1
-1.02979,0,1
-1.029785,0,1
-1.02978,0,1
-1.029775,0,1
-1.02977,0,1
-1.029765,0,1
-1.02976,0,1
-1.029755,0,1
-1.02975,0,1
-1.029745,0,1
-1.02974,0,1
-1.029735,0,1
-1.02973,0,1
-1.029725,0,1
-1.02972,0,1
-1.029715,0,1
-1.02971,0,1
-1.029705,0,1
-1.0297,0,1
-1.029695,0,1
-1.02969,0,1
-1.029685,0,1
-1.02968,0,1
-1.029675,0,1
-1.02967,0,1
-1.029665,0,1
-1.02966,0,1
-1.029655,0,1
-1.02965,0,1
-1.029645,0,1
-1.02964,0,1
-1.029635,0,1
-1.02963,0,1
-1.029625,0,1
-1.02962,0,1
-1.029615,0,1
-1.02961,0,1
-1.029605,0,1
-1.0296,0,1
-1.029595,0,1
-1.02959,0,1
-1.029585,0,1
-1.02958,0,1
-1.029575,0,1
-1.02957,0,1
-1.029565,0,1
-1.02956,0,1
-1.029555,0,1
-1.02955,0,1
-1.029545,0,1
-1.02954,0,1
-1.029535,0,1
-1.02953,0,1
-1.029525,0,1
-1.02952,0,1
-1.029515,0,1
-1.02951,0,1
-1.029505,0,1
-1.0295,0,1
-1.029495,0,1
-1.02949,0,1
-1.029485,0,1
-1.02948,0,1
-1.029475,0,1
-1.02947,0,1
-1.029465,0,1
-1.02946,0,1
-1.029455,0,1
-1.02945,0,1
-1.029445,0,1
-1.02944,0,1
-1.029435,0,1
-1.02943,0,1
-1.029425,0,1
-1.02942,0,1
-1.029415,0,1
-1.02941,0,1
-1.029405,0,1
-1.0294,0,1
-1.029395,0,1
-1.02939,0,1
-1.029385,0,1
-1.02938,0,1
-1.029375,0,1
-1.02937,0,1
-1.029365,0,1
-1.02936,0,1
-1.029355,0,1
-1.02935,0,1
-1.029345,0,1
-1.02934,0,1
-1.029335,0,1
-1.02933,0,1
-1.029325,0,1
-1.02932,0,1
-1.029315,0,1
-1.02931,0,1
-1.029305,0,1
-1.0293,0,1
-1.029295,0,1
-1.02929,0,1
-1.029285,0,1
-1.02928,0,1
-1.029275,0,1
-1.02927,0,1
-1.029265,0,1
-1.02926,0,1
-1.029255,0,1
-1.02925,0,1
-1.029245,0,1
-1.02924,0,1
-1.029235,0,1
-1.02923,0,1
-1.029225,0,1
-1.02922,0,1
-1.029215,0,1
-1.02921,0,1
-1.029205,0,1
-1.0292,0,1
-1.029195,0,1
-1.02919,0,1
-1.029185,0,1
-1.02918,0,1
-1.029175,0,1
-1.02917,0,1
-1.029165,0,1
-1.02916,0,1
-1.029155,0,1
-1.02915,0,1
-1.029145,0,1
-1.02914,0,1
-1.029135,0,1
-1.02913,0,1
-1.029125,0,1
-1.02912,0,1
-1.029115,0,1
-1.02911,0,1
-1.029105,0,1
-1.0291,0,1
-1.029095,0,1
-1.02909,0,1
-1.029085,0,1
-1.02908,0,1
-1.029075,0,1
-1.02907,0,1
-1.029065,0,1
-1.02906,0,1
-1.029055,0,1
-1.02905,0,1
-1.029045,0,1
-1.02904,0,1
-1.029035,0,1
-1.02903,0,1
-1.029025,0,1
-1.02902,0,1
-1.029015,0,1
-1.02901,0,1
-1.029005,0,1
-1.029,0,1
-1.028995,0,1
-1.02899,0,1
-1.028985,0,1
-1.02898,0,1
-1.028975,0,1
-1.02897,0,1
-1.028965,0,1
-1.02896,0,1
-1.028955,0,1
