timestamp,SMP,MAIN
4.380015,0,1
4.38002,0,1
4.380025,0,1
4.38003,0,1
4.380035,0,1
4.38004,0,1
4.380045,0,1
4.38005,0,1
4.380055,0,1
4.38006,0,1
4.380065,0,1
4.38007,0,1
4.380075,0,1
4.38008,0,1
4.380085,0,1
4.38009,0,1
4.380095,0,1
4.3801,0,1
4.380105,0,1
4.38011,0,1
4.380115,0,1
4.38012,0,1
4.380125,0,1
4.38013,0,1
4.380135,0,1
4.38014,0,1
4.380145,0,1
4.38015,0,1
4.380155,0,1
4.38016,0,1
4.380165,0,1
4.38017,0,1
4.380175,0,1
4.38018,0,1
4.380185,0,1
4.38019,0,1
4.380195,0,1
4.3802,0,1
4.380205,0,1
4.38021,0,1
4.380215,0,1
4.38022,0,1
4.380225,0,1
4.38023,0,1
4.380235,0,1
4.38024,0,1
4.380245,0,1
4.38025,0,1
4.380255,0,1
4.38026,0,1
4.380265,0,1
4.38027,0,1
4.380275,0,1
4.38028,0,1
4.380285,0,1
4.38029,0,1
4.380295,0,1
4.3803,0,1
4.380305,0,1
4.38031,0,1
4.380315,0,1
4.38032,0,1
4.380325,0,1
4.38033,0,1
4.380335,0,1
4.38034,0,1
4.380345,0,1
4.38035,0,1
4.380355,0,1
4.38036,0,1
4.380365,0,1
4.38037,0,1
4.380375,0,1
4.38038,0,1
4.380385,0,1
4.38039,0,1
4.380395,0,1
4.3804,0,1
4.380405,0,1
4.38041,0,1
4.380415,0,1
4.38042,0,1
4.380425,0,1
4.38043,0,1
4.380435,0,1
4.38044,0,1
4.380445,0,1
4.38045,0,1
4.380455,0,1
4.38046,0,1
4.380465,0,1
4.38047,0,1
4.380475,0,1
4.38048,0,1
4.380485,0,1
4.38049,0,1
4.380495,0,1
4.3805,0,1
4.380505,0,1
4.38051,0,1
4.380515,0,1
4.38052,0,1
4.380525,0,1
4.38053,0,1
4.380535,0,1
4.38054,0,1
4.380545,0,1
4.38055,0,1
4.380555,0,1
4.38056,0,1
4.380565,0,1
4.38057,0,1
4.380575,0,1
4.38058,0,1
4.380585,0,1
4.38059,0,1
4.380595,0,1
4.3806,0,1
4.380605,0,1
4.38061,0,1
4.380615,0,1
4.38062,0,1
4.380625,0,1
4.38063,0,1
4.380635,0,1
4.38064,0,1
4.380645,0,1
4.38065,0,1
4.380655,0,1
4.38066,0,1
4.380665,0,1
4.38067,0,1
4.380675,0,1
4.38068,0,1
4.380685,0,1
4.38069,0,1
4.380695,0,1
4.3807,0,1
4.380705,0,1
4.38071,0,1
4.380715,0,1
4.38072,0,1
4.380725,0,1
4.38073,0,1
4.380735,0,1
4.38074,0,1
4.380745,0,1
4.38075,0,1
4.380755,0,1
4.38076,0,1
4.380765,0,1
4.38077,0,1
4.380775,0,1
4.38078,0,1
4.380785,0,1
4.38079,0,1
4.380795,0,1
4.3808,0,1
4.380805,0,1
4.38081,0,1
4.380815,0,1
4.38082,0,1
4.380825,0,1
4.38083,0,1
4.380835,0,1
4.38084,0,1
4.380845,0,1
4.38085,0,1
4.380855,0,1
4.38086,0,1
4.380865,0,1
4.38087,0,1
4.380875,0,1
4.38088,0,1
4.380885,0,1
4.38089,0,1
4.380895,0,1
4.3809,0,1
4.380905,0,1
4.38091,0,1
4.380915,0,1
4.38092,0,1
4.380925,0,1
4.38093,0,1
4.380935,0,1
4.38094,0,1
4.380945,0,1
4.38095,0,1
4.380955,0,1
4.38096,0,1
4.380965,0,1
4.38097,0,1
4.380975,0,1
4.38098,0,1
4.380985,0,1
4.38099,0,1
4.380995,0,1
4.381,0,1
4.381005,0,1
4.38101,0,1
4.381015,0,1
4.38102,0,1
4.381025,0,1
4.38103,0,1
4.381035,0,1
4.38104,0,1
4.381045,0,1
4.38105,0,1
4.381055,0,1
4.38106,0,1
4.381065,0,1
4.38107,0,1
4.381075,0,1
4.38108,0,1
4.381085,0,1
4.38109,0,1
4.381095,0,1
4.3811,0,1
4.381105,0,1
4.38111,0,1
4.381115,0,1
4.38112,0,1
4.381125,0,1
4.38113,0,1
4.381135,0,1
4.38114,0,1
4.381145,0,1
4.38115,0,1
4.381155,0,1
4.38116,0,1
4.381165,0,1
4.38117,0,1
4.381175,0,1
4.38118,0,1
4.381185,0,1
4.38119,0,1
4.381195,0,1
4.3812,0,1
4.381205,0,1
4.38121,0,1
4.381215,0,1
4.38122,0,1
4.381225,0,1
4.38123,0,1
4.381235,0,1
4.38124,0,1
4.381245,0,1
4.38125,0,1
4.381255,0,1
4.38126,0,1
4.381265,0,1
4.38127,0,1
4.381275,0,1
4.38128,0,1
4.381285,0,1
4.38129,0,1
4.381295,0,1
4.3813,0,1
4.381305,0,1
4.38131,0,1
4.381315,0,1
4.38132,0,1
4.381325,0,1
4.38133,0,1
4.381335,0,1
4.38134,0,1
4.381345,0,1
4.38135,0,1
4.381355,0,1
4.38136,0,1
4.381365,0,1
4.38137,0,1
4.381375,0,1
4.38138,0,1
4.381385,0,1
4.38139,0,1
4.381395,0,1
4.3814,0,1
4.381405,0,1
4.38141,0,1
4.381415,0,1
4.38142,0,1
4.381425,0,1
4.38143,0,1
4.381435,0,1
4.38144,0,1
4.381445,0,1
4.38145,0,1
4.381455,0,1
4.38146,0,1
4.381465,0,1
4.38147,0,1
4.381475,0,1
4.38148,0,1
4.381485,0,1
4.38149,0,1
4.381495,0,1
4.3815,0,1
4.381505,0,1
4.38151,0,1
4.381515,0,1
4.38152,0,1
4.381525,0,1
4.38153,0,1
4.381535,0,1
4.38154,0,1
4.381545,0,1
4.38155,0,1
4.381555,0,1
4.38156,0,1
4.381565,0,1
4.38157,0,1
4.381575,0,1
4.38158,0,1
4.381585,0,1
4.38159,0,1
4.381595,0,1
4.3816,0,1
4.381605,0,1
4.38161,0,1
4.381615,0,1
4.38162,0,1
4.381625,0,1
4.38163,0,1
4.381635,0,1
4.38164,0,1
4.381645,0,1
4.38165,0,1
4.381655,0,1
4.38166,0,1
4.381665,0,1
4.38167,0,1
4.381675,0,1
4.38168,0,1
4.381685,0,1
4.38169,0,1
4.381695,0,1
4.3817,0,1
4.381705,0,1
4.38171,0,1
4.381715,0,1
4.38172,0,1
4.381725,0,1
4.38173,0,1
4.381735,0,1
4.38174,0,1
4.381745,0,1
4.38175,0,1
4.381755,0,1
4.38176,0,1
4.381765,0,1
4.38177,0,1
4.381775,0,1
4.38178,0,1
4.381785,0,1
4.38179,0,1
4.381795,0,1
4.3818,0,1
4.381805,0,1
4.38181,0,1
4.381815,0,1
4.38182,0,1
4.381825,0,1
4.38183,0,1
4.381835,0,1
4.38184,0,1
4.381845,0,1
4.38185,0,1
4.381855,0,1
4.38186,0,1
4.381865,0,1
4.38187,0,1
4.381875,0,1
4.38188,0,1
4.381885,0,1
4.38189,0,1
4.381895,0,1
4.3819,0,1
4.381905,0,1
4.38191,0,1
4.381915,0,1
4.38192,0,1
4.381925,0,1
4.38193,0,1
4.381935,0,1
4.38194,0,1
4.381945,0,1
4.38195,0,1
4.381955,0,1
4.38196,0,1
4.381965,0,1
4.38197,0,1
4.381975,0,1
4.38198,0,1
4.381985,0,1
4.38199,0,1
4.381995,0,1
4.382,0,1
4.382005,0,1
4.38201,0,1
4.382015,0,1
4.38202,0,1
4.382025,0,1
4.38203,0,1
4.382035,0,1
4.38204,1,1
4.382045,1,1
4.38205,1,1
4.382055,1,1
4.38206,1,1
4.382065,1,1
4.38207,1,1
4.382075,1,1
4.38208,1,1
4.382085,1,1
4.38209,1,1
4.382095,1,1
4.3821,1,1
4.382105,1,1
4.38211,1,1
4.382115,1,1
4.38212,1,1
4.382125,1,1
4.38213,1,1
4.382135,1,1
4.38214,1,1
4.382145,1,1
4.38215,1,1
4.382155,1,1
4.38216,1,1
4.382165,1,1
4.38217,1,1
4.382175,1,1
4.38218,1,1
4.382185,1,1
4.38219,1,1
4.382195,1,1
4.3822,1,1
4.382205,1,1
4.38221,1,1
4.382215,1,1
4.38222,1,1
4.382225,1,1
4.38223,1,1
4.382235,1,1
4.38224,1,1
4.382245,1,1
4.38225,1,1
4.382255,1,1
4.38226,1,1
4.382265,1,1
4.38227,1,1
4.382275,1,1
4.38228,0,1
4.382285,0,1
4.38229,0,1
4.382295,0,1
4.3823,0,1
4.382305,0,1
4.38231,0,1
4.382315,0,1
4.38232,0,1
4.382325,0,1
4.38233,0,1
4.382335,0,1
4.38234,0,1
4.382345,0,1
4.38235,0,1
4.382355,0,1
4.38236,0,1
4.382365,0,1
4.38237,0,1
4.382375,0,1
4.38238,0,1
4.382385,0,1
4.38239,0,1
4.382395,0,1
4.3824,0,1
4.382405,0,1
4.38241,0,1
4.382415,0,1
4.38242,0,1
4.382425,0,1
4.38243,0,1
4.382435,0,1
4.38244,0,1
4.382445,0,1
4.38245,0,1
4.382455,0,1
4.38246,0,1
4.382465,0,1
4.38247,0,1
4.382475,0,1
4.38248,0,1
4.382485,0,1
4.38249,0,1
4.382495,0,1
4.3825,0,1
4.382505,0,1
4.38251,0,1
4.382515,0,1
4.38252,0,1
4.382525,0,1
4.38253,0,1
4.382535,0,1
4.38254,0,1
4.382545,0,1
4.38255,0,1
4.382555,0,1
4.38256,0,1
4.382565,0,1
4.38257,0,1
4.382575,0,1
4.38258,0,1
4.382585,0,1
4.38259,0,1
4.382595,0,1
4.3826,0,1
4.382605,0,1
4.38261,0,1
4.382615,0,1
4.38262,0,1
4.382625,0,1
4.38263,0,1
4.382635,0,1
4.38264,0,1
4.382645,0,1
4.38265,0,1
4.382655,0,1
4.38266,0,1
4.382665,0,1
4.38267,0,1
4.382675,0,1
4.38268,0,1
4.382685,0,1
4.38269,0,1
4.382695,0,1
4.3827,0,1
4.382705,0,1
4.38271,0,1
4.382715,0,1
4.38272,0,1
4.382725,0,1
4.38273,0,1
4.382735,0,1
4.38274,0,1
4.382745,0,1
4.38275,0,1
4.382755,0,1
4.38276,0,1
4.382765,0,1
4.38277,0,1
4.382775,0,1
4.38278,0,1
4.382785,0,1
4.38279,0,1
4.382795,0,1
4.3828,0,1
4.382805,0,1
4.38281,0,1
4.382815,0,1
4.38282,0,1
4.382825,0,1
4.38283,0,1
4.382835,0,1
4.38284,0,1
4.382845,0,1
4.38285,0,1
4.382855,0,1
4.38286,0,1
4.382865,0,1
4.38287,0,1
4.382875,0,1
4.38288,0,1
4.382885,0,1
4.38289,0,1
4.382895,0,1
4.3829,0,1
4.382905,0,1
4.38291,0,1
4.382915,0,1
4.38292,0,1
4.382925,0,1
4.38293,0,1
4.382935,0,1
4.38294,0,1
4.382945,0,1
4.38295,0,1
4.382955,0,1
4.38296,0,1
4.382965,0,1
4.38297,0,1
4.382975,0,1
4.38298,0,1
4.382985,0,1
4.38299,0,1
4.382995,0,1
4.383,0,1
4.383005,0,1
4.38301,0,1
4.383015,0,1
4.38302,0,1
4.383025,0,1
4.38303,0,1
4.383035,0,1
4.38304,0,1
4.383045,0,1
4.38305,0,1
4.383055,0,1
4.38306,0,1
4.383065,0,1
4.38307,0,1
4.383075,0,1
4.38308,0,1
4.383085,0,1
4.38309,0,1
4.383095,0,1
4.3831,0,1
4.383105,0,1
4.38311,0,1
4.383115,0,1
4.38312,0,1
4.383125,0,1
4.38313,0,1
4.383135,0,1
4.38314,0,1
4.383145,0,1
4.38315,0,1
4.383155,0,1
4.38316,0,1
4.383165,0,1
4.38317,0,1
4.383175,0,1
4.38318,0,1
4.383185,0,1
4.38319,0,1
4.383195,0,1
4.3832,0,1
4.383205,0,1
4.38321,0,1
4.383215,0,1
4.38322,0,1
4.383225,0,1
4.38323,0,1
4.383235,0,1
4.38324,0,1
4.383245,0,1
4.38325,0,1
4.383255,0,1
4.38326,0,1
4.383265,0,1
4.38327,0,1
4.383275,0,1
4.38328,0,1
4.383285,0,1
4.38329,0,1
4.383295,0,1
4.3833,0,1
4.383305,0,1
4.38331,0,1
4.383315,0,1
4.38332,0,1
4.383325,0,1
4.38333,0,1
4.383335,0,1
4.38334,0,1
4.383345,0,1
4.38335,0,1
4.383355,0,1
4.38336,0,1
4.383365,1,1
4.38337,1,1
4.383375,1,1
4.38338,1,1
4.383385,1,1
4.38339,1,1
4.383395,1,1
4.3834,1,1
4.383405,1,1
4.38341,1,1
4.383415,1,1
4.38342,1,1
4.383425,1,1
4.38343,1,1
4.383435,1,1
4.38344,1,1
4.383445,1,1
4.38345,1,1
4.383455,1,1
4.38346,1,1
4.383465,1,1
4.38347,1,1
4.383475,1,1
4.38348,1,1
4.383485,1,1
4.38349,1,1
4.383495,1,1
4.3835,1,1
4.383505,1,1
4.38351,1,1
4.383515,1,1
4.38352,1,1
4.383525,1,1
4.38353,1,1
4.383535,1,1
4.38354,1,1
4.383545,1,1
4.38355,1,1
4.383555,1,1
4.38356,1,1
4.383565,1,1
4.38357,1,1
4.383575,1,1
4.38358,1,1
4.383585,1,1
4.38359,1,1
4.383595,1,1
4.3836,1,1
4.383605,0,1
4.38361,0,1
4.383615,0,1
4.38362,0,1
4.383625,0,1
4.38363,0,1
4.383635,0,1
4.38364,0,1
4.383645,0,1
4.38365,0,1
4.383655,0,1
4.38366,0,1
4.383665,0,1
4.38367,0,1
4.383675,0,1
4.38368,0,1
4.383685,0,1
4.38369,0,1
4.383695,0,1
4.3837,0,1
4.383705,0,1
4.38371,0,1
4.383715,0,1
4.38372,0,1
4.383725,0,1
4.38373,0,1
4.383735,0,1
4.38374,0,1
4.383745,0,1
4.38375,0,1
4.383755,0,1
4.38376,0,1
4.383765,0,1
4.38377,0,1
4.383775,0,1
4.38378,0,1
4.383785,0,1
4.38379,0,1
4.383795,0,1
4.3838,0,1
4.383805,0,1
4.38381,0,1
4.383815,0,1
4.38382,0,1
4.383825,0,1
4.38383,0,1
4.383835,0,1
4.38384,0,1
4.383845,0,1
4.38385,0,1
4.383855,0,1
4.38386,0,1
4.383865,0,1
4.38387,0,1
4.383875,0,1
4.38388,0,1
4.383885,0,1
4.38389,0,1
4.383895,0,1
4.3839,0,1
4.383905,0,1
4.38391,0,1
4.383915,0,1
4.38392,0,1
4.383925,0,1
4.38393,0,1
4.383935,0,1
4.38394,0,1
4.383945,0,1
4.38395,0,1
4.383955,0,1
4.38396,0,1
4.383965,0,1
4.38397,0,1
4.383975,0,1
4.38398,0,1
4.383985,0,1
4.38399,0,1
4.383995,0,1
4.384,0,1
4.384005,0,1
4.38401,0,1
4.384015,0,1
4.38402,0,1
4.384025,0,1
4.38403,0,1
4.384035,0,1
4.38404,0,1
4.384045,0,1
4.38405,0,1
4.384055,0,1
4.38406,0,1
4.384065,0,1
4.38407,0,1
4.384075,0,1
4.38408,0,1
4.384085,0,1
4.38409,0,1
4.384095,0,1
4.3841,0,1
4.384105,0,1
4.38411,0,1
4.384115,0,1
4.38412,0,1
4.384125,0,1
4.38413,0,1
4.384135,0,1
4.38414,0,1
4.384145,0,1
4.38415,0,1
4.384155,0,1
4.38416,0,1
4.384165,0,1
4.38417,0,1
4.384175,0,1
4.38418,0,1
4.384185,0,1
4.38419,0,1
4.384195,0,1
4.3842,0,1
4.384205,0,1
4.38421,0,1
4.384215,0,1
4.38422,0,1
4.384225,0,1
4.38423,0,1
4.384235,0,1
4.38424,0,1
4.384245,0,1
4.38425,0,1
4.384255,0,1
4.38426,0,1
4.384265,0,1
4.38427,0,1
4.384275,0,1
4.38428,0,1
4.384285,0,1
4.38429,0,1
4.384295,0,1
4.3843,0,1
4.384305,0,1
4.38431,0,1
4.384315,0,1
4.38432,0,1
4.384325,0,1
4.38433,0,1
4.384335,0,1
4.38434,0,1
4.384345,0,1
4.38435,0,1
4.384355,0,1
4.38436,0,1
4.384365,0,1
4.38437,0,1
4.384375,0,1
4.38438,0,1
4.384385,0,1
4.38439,0,1
4.384395,0,1
4.3844,0,1
4.384405,0,1
4.38441,0,1
4.384415,0,1
4.38442,0,1
4.384425,0,1
4.38443,0,1
4.384435,0,1
4.38444,0,1
4.384445,0,1
4.38445,0,1
4.384455,0,1
4.38446,0,1
4.384465,0,1
4.38447,0,1
4.384475,0,1
4.38448,0,1
4.384485,0,1
4.38449,0,1
4.384495,0,1
4.3845,0,1
4.384505,0,1
4.38451,0,1
4.384515,0,1
4.38452,0,1
4.384525,0,1
4.38453,0,1
4.384535,0,1
4.38454,0,1
4.384545,0,1
4.38455,0,1
4.384555,0,1
4.38456,0,1
4.384565,0,1
4.38457,0,1
4.384575,0,1
4.38458,0,1
4.384585,0,1
4.38459,0,1
4.384595,0,1
4.3846,0,1
4.384605,0,1
4.38461,0,1
4.384615,0,1
4.38462,0,1
4.384625,0,1
4.38463,0,1
4.384635,0,1
4.38464,0,1
4.384645,0,1
4.38465,0,1
4.384655,0,1
4.38466,0,1
4.384665,0,1
4.38467,0,1
4.384675,0,1
4.38468,1,1
4.384685,1,1
4.38469,1,1
4.384695,1,1
4.3847,1,1
4.384705,1,1
4.38471,1,1
4.384715,1,1
4.38472,1,1
4.384725,1,1
4.38473,1,1
4.384735,1,1
4.38474,1,1
4.384745,1,1
4.38475,1,1
4.384755,1,1
4.38476,1,1
4.384765,1,1
4.38477,1,1
4.384775,1,1
4.38478,1,1
4.384785,1,1
4.38479,1,1
4.384795,1,1
4.3848,1,1
4.384805,1,1
4.38481,1,1
4.384815,1,1
4.38482,1,1
4.384825,1,1
4.38483,1,1
4.384835,1,1
4.38484,1,1
4.384845,1,1
4.38485,1,1
4.384855,1,1
4.38486,1,1
4.384865,1,1
4.38487,1,1
4.384875,1,1
4.38488,1,1
4.384885,1,1
4.38489,1,1
4.384895,1,1
4.3849,1,1
4.384905,1,1
4.38491,1,1
4.384915,1,1
4.38492,1,1
4.384925,0,1
4.38493,0,1
4.384935,0,1
4.38494,0,1
4.384945,0,1
4.38495,0,1
4.384955,0,1
4.38496,0,1
4.384965,0,1
4.38497,0,1
4.384975,0,1
4.38498,0,1
4.384985,0,1
4.38499,0,1
4.384995,0,1
4.385,0,1
4.385005,0,1
4.38501,0,1
4.385015,0,1
4.38502,0,1
4.385025,0,1
4.38503,0,1
4.385035,0,1
4.38504,0,1
4.385045,0,1
4.38505,0,1
4.385055,0,1
4.38506,0,1
4.385065,0,1
4.38507,0,1
4.385075,0,1
4.38508,0,1
4.385085,0,1
4.38509,0,1
4.385095,0,1
4.3851,0,1
4.385105,0,1
4.38511,0,1
4.385115,0,1
4.38512,0,1
4.385125,0,1
4.38513,0,1
4.385135,0,1
4.38514,0,1
4.385145,0,1
4.38515,0,1
4.385155,0,1
4.38516,0,1
4.385165,0,1
4.38517,0,1
4.385175,0,1
4.38518,0,1
4.385185,0,1
4.38519,0,1
4.385195,0,1
4.3852,0,1
4.385205,0,1
4.38521,0,1
4.385215,0,1
4.38522,0,1
4.385225,0,1
4.38523,0,1
4.385235,0,1
4.38524,0,1
4.385245,0,1
4.38525,0,1
4.385255,0,1
4.38526,0,1
4.385265,0,1
4.38527,0,1
4.385275,0,1
4.38528,0,1
4.385285,0,1
4.38529,0,1
4.385295,0,1
4.3853,0,1
4.385305,0,1
4.38531,0,1
4.385315,0,1
4.38532,0,1
4.385325,0,1
4.38533,0,1
4.385335,0,1
4.38534,0,1
4.385345,0,1
4.38535,0,1
4.385355,0,1
4.38536,0,1
4.385365,0,1
4.38537,0,1
4.385375,0,1
4.38538,0,1
4.385385,0,1
4.38539,0,1
4.385395,0,1
4.3854,0,1
4.385405,0,1
4.38541,0,1
4.385415,0,1
4.38542,0,1
4.385425,0,1
4.38543,0,1
4.385435,0,1
4.38544,0,1
4.385445,0,1
4.38545,0,1
4.385455,0,1
4.38546,0,1
4.385465,0,1
4.38547,0,1
4.385475,0,1
4.38548,0,1
4.385485,0,1
4.38549,0,1
4.385495,0,1
4.3855,0,1
4.385505,0,1
4.38551,0,1
4.385515,0,1
4.38552,0,1
4.385525,0,1
4.38553,0,1
4.385535,0,1
4.38554,0,1
