timestamp,SMP,MAIN
-3.05948,0,1
-3.059475,0,1
-3.05947,0,1
-3.059465,0,1
-3.05946,0,1
-3.059455,0,1
-3.05945,0,1
-3.059445,0,1
-3.05944,0,1
-3.059435,0,1
-3.05943,0,1
-3.059425,0,1
-3.05942,0,1
-3.059415,0,1
-3.05941,0,1
-3.059405,0,1
-3.0594,0,1
-3.059395,0,1
-3.05939,0,1
-3.059385,0,1
-3.05938,0,1
-3.059375,0,1
-3.05937,0,1
-3.059365,0,1
-3.05936,0,1
-3.059355,0,1
-3.05935,0,1
-3.059345,0,1
-3.05934,0,1
-3.059335,0,1
-3.05933,0,1
-3.059325,0,1
-3.05932,0,1
-3.059315,0,1
-3.05931,0,1
-3.059305,0,1
-3.0593,0,1
-3.059295,0,1
-3.05929,0,1
-3.059285,0,1
-3.05928,0,1
-3.059275,0,1
-3.05927,0,1
-3.059265,0,1
-3.05926,0,1
-3.059255,0,1
-3.05925,0,1
-3.059245,0,1
-3.05924,0,1
-3.059235,0,1
-3.05923,0,1
-3.059225,0,1
-3.05922,0,1
-3.059215,0,1
-3.05921,0,1
-3.059205,0,1
-3.0592,0,1
-3.059195,0,1
-3.05919,0,1
-3.059185,0,1
-3.05918,0,1
-3.059175,0,1
-3.05917,0,1
-3.059165,0,1
-3.05916,0,1
-3.059155,0,1
-3.05915,0,1
-3.059145,0,1
-3.05914,0,1
-3.059135,0,1
-3.05913,0,1
-3.059125,0,1
-3.05912,0,1
-3.059115,0,1
-3.05911,0,1
-3.059105,0,1
-3.0591,0,1
-3.059095,0,1
-3.05909,0,1
-3.059085,0,1
-3.05908,0,1
-3.059075,0,1
-3.05907,0,1
-3.059065,0,1
-3.05906,0,1
-3.059055,0,1
-3.05905,0,1
-3.059045,0,1
-3.05904,0,1
-3.059035,0,1
-3.05903,0,1
-3.059025,0,1
-3.05902,0,1
-3.059015,0,1
-3.05901,0,1
-3.059005,0,1
-3.059,0,1
-3.058995,0,1
-3.05899,0,1
-3.058985,0,1
-3.05898,0,1
-3.058975,0,1
-3.05897,0,1
-3.058965,0,1
-3.05896,0,1
-3.058955,0,1
-3.05895,0,1
-3.058945,0,1
-3.05894,0,1
-3.058935,0,1
-3.05893,0,1
-3.058925,0,1
-3.05892,0,1
-3.058915,0,1
-3.05891,0,1
-3.058905,0,1
-3.0589,0,1
-3.058895,0,1
-3.05889,0,1
-3.058885,0,1
-3.05888,0,1
-3.058875,0,1
-3.05887,0,1
-3.058865,0,1
-3.05886,0,1
-3.058855,0,1
-3.05885,0,1
-3.058845,0,1
-3.05884,0,1
-3.058835,0,1
-3.05883,0,1
-3.058825,0,1
-3.05882,0,1
-3.058815,0,1
-3.05881,0,1
-3.058805,0,1
-3.0588,0,1
-3.058795,0,1
-3.05879,0,1
-3.058785,0,1
-3.05878,0,1
-3.058775,0,1
-3.05877,0,1
-3.058765,0,1
-3.05876,0,1
-3.058755,0,1
-3.05875,0,1
-3.058745,0,1
-3.05874,0,1
-3.058735,0,1
-3.05873,0,1
-3.058725,0,1
-3.05872,0,1
-3.058715,0,1
-3.05871,0,1
-3.058705,0,1
-3.0587,0,1
-3.058695,0,1
-3.05869,0,1
-3.058685,0,1
-3.05868,0,1
-3.058675,0,1
-3.05867,0,1
-3.058665,0,1
-3.05866,0,1
-3.058655,0,1
-3.05865,0,1
-3.058645,0,1
-3.05864,0,1
-3.058635,0,1
-3.05863,0,1
-3.058625,0,1
-3.05862,0,1
-3.058615,0,1
-3.05861,0,1
-3.058605,0,1
-3.0586,0,1
-3.058595,0,1
-3.05859,0,1
-3.058585,0,1
-3.05858,0,1
-3.058575,0,1
-3.05857,0,1
-3.058565,0,1
-3.05856,0,1
-3.058555,0,1
-3.05855,0,1
-3.058545,0,1
-3.05854,0,1
-3.058535,0,1
-3.05853,0,1
-3.058525,0,1
-3.05852,0,1
-3.058515,0,1
-3.05851,0,1
-3.058505,0,1
-3.0585,0,1
-3.058495,0,1
-3.05849,0,1
-3.058485,0,1
-3.05848,0,1
-3.058475,0,1
-3.05847,0,1
-3.058465,0,1
-3.05846,0,1
-3.058455,0,1
-3.05845,0,1
-3.058445,0,1
-3.05844,0,1
-3.058435,0,1
-3.05843,0,1
-3.058425,0,1
-3.05842,0,1
-3.058415,0,1
-3.05841,0,1
-3.058405,0,1
-3.0584,0,1
-3.058395,0,1
-3.05839,0,1
-3.058385,0,1
-3.05838,0,1
-3.058375,0,1
-3.05837,0,1
-3.058365,0,1
-3.05836,0,1
-3.058355,0,1
-3.05835,0,1
-3.058345,0,1
-3.05834,0,1
-3.058335,0,1
-3.05833,0,1
-3.058325,0,1
-3.05832,0,1
-3.058315,0,1
-3.05831,0,1
-3.058305,0,1
-3.0583,0,1
-3.058295,0,1
-3.05829,0,1
-3.058285,0,1
-3.05828,0,1
-3.058275,0,1
-3.05827,0,1
-3.058265,0,1
-3.05826,0,1
-3.058255,0,1
-3.05825,0,1
-3.058245,0,1
-3.05824,0,1
-3.058235,0,1
-3.05823,0,1
-3.058225,0,1
-3.05822,0,1
-3.058215,0,1
-3.05821,0,1
-3.058205,0,1
-3.0582,0,1
-3.058195,0,1
-3.05819,0,1
-3.058185,0,1
-3.05818,0,1
-3.058175,0,1
-3.05817,0,1
-3.058165,0,1
-3.05816,0,1
-3.058155,0,1
-3.05815,0,1
-3.058145,0,1
-3.05814,0,1
-3.058135,0,1
-3.05813,0,1
-3.058125,0,1
-3.05812,0,1
-3.058115,0,1
-3.05811,0,1
-3.058105,0,1
-3.0581,0,1
-3.058095,0,1
-3.05809,0,1
-3.058085,0,1
-3.05808,0,1
-3.058075,0,1
-3.05807,0,1
-3.058065,0,1
-3.05806,0,1
-3.058055,0,1
-3.05805,0,1
-3.058045,0,1
-3.05804,0,1
-3.058035,0,1
-3.05803,0,1
-3.058025,0,1
-3.05802,0,1
-3.058015,0,1
-3.05801,0,1
-3.058005,0,1
-3.058,0,1
-3.057995,0,1
-3.05799,0,1
-3.057985,0,1
-3.05798,0,1
-3.057975,0,1
-3.05797,0,1
-3.057965,0,1
-3.05796,0,1
-3.057955,0,1
-3.05795,0,1
-3.057945,0,1
-3.05794,0,1
-3.057935,0,1
-3.05793,0,1
-3.057925,0,1
-3.05792,0,1
-3.057915,0,1
-3.05791,0,1
-3.057905,0,1
-3.0579,0,1
-3.057895,0,1
-3.05789,0,1
-3.057885,0,1
-3.05788,0,1
-3.057875,0,1
-3.05787,0,1
-3.057865,0,1
-3.05786,0,1
-3.057855,0,1
-3.05785,0,1
-3.057845,0,1
-3.05784,0,1
-3.057835,0,1
-3.05783,0,1
-3.057825,0,1
-3.05782,0,1
-3.057815,0,1
-3.05781,0,1
-3.057805,0,1
-3.0578,0,1
-3.057795,0,1
-3.05779,0,1
-3.057785,0,1
-3.05778,0,1
-3.057775,0,1
-3.05777,0,1
-3.057765,0,1
-3.05776,0,1
-3.057755,0,1
-3.05775,0,1
-3.057745,0,1
-3.05774,0,1
-3.057735,0,1
-3.05773,0,1
-3.057725,0,1
-3.05772,0,1
-3.057715,0,1
-3.05771,0,1
-3.057705,0,1
-3.0577,0,1
-3.057695,0,1
-3.05769,0,1
-3.057685,0,1
-3.05768,0,1
-3.057675,0,1
-3.05767,0,1
-3.057665,0,1
-3.05766,0,1
-3.057655,0,1
-3.05765,0,1
-3.057645,0,1
-3.05764,0,1
-3.057635,0,1
-3.05763,0,1
-3.057625,0,1
-3.05762,0,1
-3.057615,0,1
-3.05761,0,1
-3.057605,0,1
-3.0576,0,1
-3.057595,0,1
-3.05759,0,1
-3.057585,0,1
-3.05758,0,1
-3.057575,0,1
-3.05757,0,1
-3.057565,0,1
-3.05756,0,1
-3.057555,0,1
-3.05755,0,1
-3.057545,0,1
-3.05754,0,1
-3.057535,0,1
-3.05753,0,1
-3.057525,0,1
-3.05752,0,1
-3.057515,0,1
-3.05751,0,1
-3.057505,0,1
-3.0575,0,1
-3.057495,0,1
-3.05749,0,1
-3.057485,0,1
-3.05748,0,1
-3.057475,0,1
-3.05747,0,1
-3.057465,0,1
-3.05746,0,1
-3.057455,0,1
-3.05745,1,1
-3.057445,1,1
-3.05744,1,1
-3.057435,1,1
-3.05743,1,1
-3.057425,1,1
-3.05742,1,1
-3.057415,1,1
-3.05741,1,1
-3.057405,1,1
-3.0574,1,1
-3.057395,1,1
-3.05739,1,1
-3.057385,1,1
-3.05738,1,1
-3.057375,1,1
-3.05737,1,1
-3.057365,1,1
-3.05736,1,1
-3.057355,1,1
-3.05735,1,1
-3.057345,1,1
-3.05734,1,1
-3.057335,1,1
-3.05733,1,1
-3.057325,1,1
-3.05732,1,1
-3.057315,1,1
-3.05731,1,1
-3.057305,1,1
-3.0573,1,1
-3.057295,1,1
-3.05729,1,1
-3.057285,1,1
-3.05728,1,1
-3.057275,1,1
-3.05727,1,1
-3.057265,1,1
-3.05726,1,1
-3.057255,1,1
-3.05725,1,1
-3.057245,1,1
-3.05724,1,1
-3.057235,1,1
-3.05723,1,1
-3.057225,1,1
-3.05722,1,1
-3.057215,1,1
-3.05721,0,1
-3.057205,0,1
-3.0572,0,1
-3.057195,0,1
-3.05719,0,1
-3.057185,0,1
-3.05718,0,1
-3.057175,0,1
-3.05717,0,1
-3.057165,0,1
-3.05716,0,1
-3.057155,0,1
-3.05715,0,1
-3.057145,0,1
-3.05714,0,1
-3.057135,0,1
-3.05713,0,1
-3.057125,0,1
-3.05712,0,1
-3.057115,0,1
-3.05711,0,1
-3.057105,0,1
-3.0571,0,1
-3.057095,0,1
-3.05709,0,1
-3.057085,0,1
-3.05708,0,1
-3.057075,0,1
-3.05707,0,1
-3.057065,0,1
-3.05706,0,1
-3.057055,0,1
-3.05705,0,1
-3.057045,0,1
